,created,uuid,link,is_duplicate,duplicate_for,is_hard
1559,2024-06-06 23:59:03,066d8062-afb0-444b-b0c9-807b075ae20e,https://s3.ritm.media/yappy-db-duplicates/066d8062-afb0-444b-b0c9-807b075ae20e.mp4,False,,False
1566,2024-06-07 00:25:48,3945c0f5-4ad7-4b6c-be3f-e2f79566be96,https://s3.ritm.media/yappy-db-duplicates/3945c0f5-4ad7-4b6c-be3f-e2f79566be96.mp4,False,,False
1568,2024-06-07 00:32:26,90cef144-86de-4026-87ac-f4b04254d865,https://s3.ritm.media/yappy-db-duplicates/90cef144-86de-4026-87ac-f4b04254d865.mp4,True,0f7fd4ac-6cbb-4fac-ae8d-1a77a8237169,False
1571,2024-06-07 00:43:30,31e06df6-5bf8-42f5-a545-7bb56fdd5efd,https://s3.ritm.media/yappy-db-duplicates/31e06df6-5bf8-42f5-a545-7bb56fdd5efd.mp4,False,,False
1580,2024-06-07 01:20:13,261e1830-b713-4052-886f-4b7e4ae048ff,https://s3.ritm.media/yappy-db-duplicates/261e1830-b713-4052-886f-4b7e4ae048ff.mp4,False,,False
1583,2024-06-07 01:54:07,da83a216-cea6-4a81-9db9-566d6c5d2c54,https://s3.ritm.media/yappy-db-duplicates/da83a216-cea6-4a81-9db9-566d6c5d2c54.mp4,True,48776192-a1d2-4e88-b8a4-e5f65edaa06b,False
1585,2024-06-07 02:00:03,3442ca12-5886-49d1-b51a-a21971ca042e,https://s3.ritm.media/yappy-db-duplicates/3442ca12-5886-49d1-b51a-a21971ca042e.mp4,False,,False
1587,2024-06-07 02:04:26,57c36c3c-bc36-45b4-9dea-6751997cf25d,https://s3.ritm.media/yappy-db-duplicates/57c36c3c-bc36-45b4-9dea-6751997cf25d.mp4,False,,False
1588,2024-06-07 02:07:37,3501e963-4802-4ae2-a0ce-eb163219373b,https://s3.ritm.media/yappy-db-duplicates/3501e963-4802-4ae2-a0ce-eb163219373b.mp4,False,,False
1592,2024-06-07 02:49:50,fab21d73-6119-436d-bb17-97b25e8858ff,https://s3.ritm.media/yappy-db-duplicates/fab21d73-6119-436d-bb17-97b25e8858ff.mp4,True,4f358605-61d8-4094-8c06-6a972bfc355a,False
1596,2024-06-07 03:34:02,485c3924-973c-4623-b535-0f738337a670,https://s3.ritm.media/yappy-db-duplicates/485c3924-973c-4623-b535-0f738337a670.mp4,False,,False
1597,2024-06-07 03:35:05,0e0f0ccd-72b1-4345-9632-0676d03a6d68,https://s3.ritm.media/yappy-db-duplicates/0e0f0ccd-72b1-4345-9632-0676d03a6d68.mp4,False,,False
1601,2024-06-07 03:50:46,2607cd70-f292-4117-9bed-6735bf0723b8,https://s3.ritm.media/yappy-db-duplicates/2607cd70-f292-4117-9bed-6735bf0723b8.mp4,False,,False
1602,2024-06-07 03:53:32,56e7b4ad-013a-47ce-baee-5e7a154d5a90,https://s3.ritm.media/yappy-db-duplicates/56e7b4ad-013a-47ce-baee-5e7a154d5a90.mp4,False,,False
1609,2024-06-07 04:48:04,1e7e3d2f-dd04-4c33-bb7b-aefd344c9539,https://s3.ritm.media/yappy-db-duplicates/1e7e3d2f-dd04-4c33-bb7b-aefd344c9539.mp4,False,,False
1610,2024-06-07 04:48:06,191710d4-796d-417b-b50a-e32ac4081df8,https://s3.ritm.media/yappy-db-duplicates/191710d4-796d-417b-b50a-e32ac4081df8.mp4,False,,False
1621,2024-06-07 05:52:20,4904f2e0-0876-4f25-bba3-97806456bd31,https://s3.ritm.media/yappy-db-duplicates/4904f2e0-0876-4f25-bba3-97806456bd31.mp4,True,3739da22-e526-43b7-a5d5-673b905f0908,False
1629,2024-06-07 06:15:54,42b2bec5-8a09-4da6-92a1-98cc3fda1f46,https://s3.ritm.media/yappy-db-duplicates/42b2bec5-8a09-4da6-92a1-98cc3fda1f46.mp4,False,,False
1645,2024-06-07 07:54:09,15e76e7b-d38f-4af3-a444-f3832d8ead08,https://s3.ritm.media/yappy-db-duplicates/15e76e7b-d38f-4af3-a444-f3832d8ead08.mp4,False,,False
1646,2024-06-07 08:07:00,061fafdf-b1db-43a2-be7d-638e93d2a4cf,https://s3.ritm.media/yappy-db-duplicates/061fafdf-b1db-43a2-be7d-638e93d2a4cf.mp4,False,,False
1653,2024-06-07 08:38:35,46f9cac3-f0d5-4e8b-9937-259b92321421,https://s3.ritm.media/yappy-db-duplicates/46f9cac3-f0d5-4e8b-9937-259b92321421.mp4,True,56296ae0-4f55-403a-b86b-09c435fc0a3e,False
1654,2024-06-07 08:42:40,3af5ec91-f4df-4c8f-acd4-f15e12feab31,https://s3.ritm.media/yappy-db-duplicates/3af5ec91-f4df-4c8f-acd4-f15e12feab31.mp4,False,,False
1656,2024-06-07 08:56:27,0aa1f684-dbbc-42ad-94d7-07b6b72ff2f2,https://s3.ritm.media/yappy-db-duplicates/0aa1f684-dbbc-42ad-94d7-07b6b72ff2f2.mp4,False,,False
1659,2024-06-07 10:02:15,c8efc573-2587-447f-8290-917b05ddb2ca,https://s3.ritm.media/yappy-db-duplicates/c8efc573-2587-447f-8290-917b05ddb2ca.mp4,True,0e7380c6-4f67-4f50-abe3-f40f5d5aeac7,False
1660,2024-06-07 10:15:22,45f1a905-7d9f-4ed2-8130-4e9cb623e21b,https://s3.ritm.media/yappy-db-duplicates/45f1a905-7d9f-4ed2-8130-4e9cb623e21b.mp4,False,,False
1661,2024-06-07 10:21:03,31f66951-748f-4a86-9492-051c063f35fc,https://s3.ritm.media/yappy-db-duplicates/31f66951-748f-4a86-9492-051c063f35fc.mp4,False,,False
1665,2024-06-07 10:38:10,2068a535-78b9-441d-ad1a-cd1c54dfcf96,https://s3.ritm.media/yappy-db-duplicates/2068a535-78b9-441d-ad1a-cd1c54dfcf96.mp4,False,,False
1669,2024-06-07 11:05:55,48a94012-0cba-48af-a7c9-7b46efdf609e,https://s3.ritm.media/yappy-db-duplicates/48a94012-0cba-48af-a7c9-7b46efdf609e.mp4,True,50a15b94-2ead-4d79-b47d-88158b7bb58a,False
1670,2024-06-07 11:10:31,3967d3f9-0f58-4774-b66e-741cfe5e34a7,https://s3.ritm.media/yappy-db-duplicates/3967d3f9-0f58-4774-b66e-741cfe5e34a7.mp4,False,,False
1672,2024-06-07 11:27:13,8ac4cfcb-ef27-4634-b287-7afaa55b1834,https://s3.ritm.media/yappy-db-duplicates/8ac4cfcb-ef27-4634-b287-7afaa55b1834.mp4,True,31c8ac73-2e6e-49b3-b482-8cb3cd61912f,False
1674,2024-06-07 11:44:46,11baf66e-3945-4468-aac1-fe4c3621cf96,https://s3.ritm.media/yappy-db-duplicates/11baf66e-3945-4468-aac1-fe4c3621cf96.mp4,False,,False
1682,2024-06-07 12:32:41,70087c05-e42f-4dbc-943f-dea1e168cd75,https://s3.ritm.media/yappy-db-duplicates/70087c05-e42f-4dbc-943f-dea1e168cd75.mp4,True,26d02b94-b8c3-4d75-8647-1474f66b15da,False
1684,2024-06-07 12:42:47,7da7d097-b2e8-4b2f-b8ce-b3bb62752d54,https://s3.ritm.media/yappy-db-duplicates/7da7d097-b2e8-4b2f-b8ce-b3bb62752d54.mp4,True,33272751-9163-4b7d-b0d7-8e2efd8196ca,False
1685,2024-06-07 12:50:06,1243899c-794c-4271-afaa-47194a6ff5f0,https://s3.ritm.media/yappy-db-duplicates/1243899c-794c-4271-afaa-47194a6ff5f0.mp4,False,,False
1686,2024-06-07 12:54:38,02e50b5f-c8d9-4620-ba8c-e464326b42f0,https://s3.ritm.media/yappy-db-duplicates/02e50b5f-c8d9-4620-ba8c-e464326b42f0.mp4,False,,False
1689,2024-06-07 13:08:12,523ae7b7-5018-448f-8e00-fa272a090617,https://s3.ritm.media/yappy-db-duplicates/523ae7b7-5018-448f-8e00-fa272a090617.mp4,False,,False
1691,2024-06-07 13:28:24,452527ce-d6e3-432c-9b85-ba65013434c3,https://s3.ritm.media/yappy-db-duplicates/452527ce-d6e3-432c-9b85-ba65013434c3.mp4,False,,False
1695,2024-06-07 13:38:58,398056c2-2e63-4416-9786-6e1bc5503dde,https://s3.ritm.media/yappy-db-duplicates/398056c2-2e63-4416-9786-6e1bc5503dde.mp4,False,,False
1709,2024-06-07 14:39:54,4e13f784-dc74-4532-b944-1789b3a95af1,https://s3.ritm.media/yappy-db-duplicates/4e13f784-dc74-4532-b944-1789b3a95af1.mp4,True,0e0bc479-6a06-4901-8e71-99463edc5e52,False
1718,2024-06-07 15:24:28,0422c0c1-2d4f-4130-a61d-56c46f58eae6,https://s3.ritm.media/yappy-db-duplicates/0422c0c1-2d4f-4130-a61d-56c46f58eae6.mp4,False,,False
1719,2024-06-07 15:27:42,3e01edb9-8b9a-41f4-93bf-8201d5f47f86,https://s3.ritm.media/yappy-db-duplicates/3e01edb9-8b9a-41f4-93bf-8201d5f47f86.mp4,False,,False
1725,2024-06-07 16:03:20,1cf2b2b7-732b-403a-aae0-61b6fd328fad,https://s3.ritm.media/yappy-db-duplicates/1cf2b2b7-732b-403a-aae0-61b6fd328fad.mp4,False,,False
1727,2024-06-07 16:07:32,2440e683-afa6-491f-afda-279296ebe578,https://s3.ritm.media/yappy-db-duplicates/2440e683-afa6-491f-afda-279296ebe578.mp4,False,,False
1731,2024-06-07 16:30:10,ad06c636-19a4-4da8-b3c7-d5fe2e55f444,https://s3.ritm.media/yappy-db-duplicates/ad06c636-19a4-4da8-b3c7-d5fe2e55f444.mp4,True,2d51e115-31f3-4ec2-9f3d-7d10771e1606,False
1732,2024-06-07 16:30:38,2a92c845-5ece-4122-98f3-02b2b08c0a1e,https://s3.ritm.media/yappy-db-duplicates/2a92c845-5ece-4122-98f3-02b2b08c0a1e.mp4,False,,False
1735,2024-06-07 16:42:05,3dada136-6a9d-470e-8f03-7da9bdd13b4e,https://s3.ritm.media/yappy-db-duplicates/3dada136-6a9d-470e-8f03-7da9bdd13b4e.mp4,False,,False
1743,2024-06-07 17:11:13,51beda09-3bb5-4407-9e07-69eba2929522,https://s3.ritm.media/yappy-db-duplicates/51beda09-3bb5-4407-9e07-69eba2929522.mp4,False,,False
1744,2024-06-07 17:11:30,5224fb99-b5bc-4e28-9c75-22b5d1cac10d,https://s3.ritm.media/yappy-db-duplicates/5224fb99-b5bc-4e28-9c75-22b5d1cac10d.mp4,False,,False
1745,2024-06-07 17:14:02,6c6ac260-0d07-4192-ac3c-eaaa39a83cd5,https://s3.ritm.media/yappy-db-duplicates/6c6ac260-0d07-4192-ac3c-eaaa39a83cd5.mp4,True,4b80b049-8fe3-4240-8170-723dd26a9cc6,False
1752,2024-06-07 17:53:35,08f8f2d5-f8d9-4139-b653-297f2f35a9cd,https://s3.ritm.media/yappy-db-duplicates/08f8f2d5-f8d9-4139-b653-297f2f35a9cd.mp4,False,,False
1756,2024-06-07 18:13:47,27a049db-da05-4468-a5d7-07686d3e51a4,https://s3.ritm.media/yappy-db-duplicates/27a049db-da05-4468-a5d7-07686d3e51a4.mp4,False,,False
1776,2024-06-07 19:57:33,468950f7-7b49-4761-9c32-1b2ea876da34,https://s3.ritm.media/yappy-db-duplicates/468950f7-7b49-4761-9c32-1b2ea876da34.mp4,False,,False
1778,2024-06-07 20:21:29,3721f6ea-fba6-4e07-9158-2e00bd81c62c,https://s3.ritm.media/yappy-db-duplicates/3721f6ea-fba6-4e07-9158-2e00bd81c62c.mp4,False,,False
1780,2024-06-07 20:32:47,a53dc1ea-66e3-4e15-bcf3-c4e67a9b37ab,https://s3.ritm.media/yappy-db-duplicates/a53dc1ea-66e3-4e15-bcf3-c4e67a9b37ab.mp4,True,421d34f6-f907-49e1-85d3-7ba74a20a173,False
1786,2024-06-07 21:52:53,14e6de27-f6f1-4828-be59-40b04fa6fe93,https://s3.ritm.media/yappy-db-duplicates/14e6de27-f6f1-4828-be59-40b04fa6fe93.mp4,False,,False
1787,2024-06-07 21:58:42,5521f095-8e91-4b70-ae83-aacc26cb28a5,https://s3.ritm.media/yappy-db-duplicates/5521f095-8e91-4b70-ae83-aacc26cb28a5.mp4,False,,False
1794,2024-06-07 22:26:20,e05cb4c8-08c3-4cdc-9dc6-75b80555a4d4,https://s3.ritm.media/yappy-db-duplicates/e05cb4c8-08c3-4cdc-9dc6-75b80555a4d4.mp4,True,0f1b008e-8f45-4c9c-927d-a6ba8c40a414,False
1796,2024-06-07 22:28:07,15cbcf73-0322-47f3-8396-c4efbc6394c5,https://s3.ritm.media/yappy-db-duplicates/15cbcf73-0322-47f3-8396-c4efbc6394c5.mp4,False,,False
1797,2024-06-07 22:40:13,1fedd1d6-361a-4c3a-986f-66e137fca470,https://s3.ritm.media/yappy-db-duplicates/1fedd1d6-361a-4c3a-986f-66e137fca470.mp4,False,,False
1798,2024-06-07 22:48:21,240f9c89-5896-4741-95fe-22a2e2bc84d3,https://s3.ritm.media/yappy-db-duplicates/240f9c89-5896-4741-95fe-22a2e2bc84d3.mp4,False,,False
1801,2024-06-07 22:53:51,4a14a526-3069-4f10-a666-296327cf8b69,https://s3.ritm.media/yappy-db-duplicates/4a14a526-3069-4f10-a666-296327cf8b69.mp4,False,,False
1802,2024-06-07 22:59:10,3e48dca8-9bb9-4c11-a756-0d847a97226f,https://s3.ritm.media/yappy-db-duplicates/3e48dca8-9bb9-4c11-a756-0d847a97226f.mp4,False,,False
1804,2024-06-07 23:03:25,2b64303a-3b94-46ee-9a75-762c48ee8016,https://s3.ritm.media/yappy-db-duplicates/2b64303a-3b94-46ee-9a75-762c48ee8016.mp4,False,,False
1805,2024-06-07 23:14:36,03d6286b-d464-445f-b1fa-2bf322db0676,https://s3.ritm.media/yappy-db-duplicates/03d6286b-d464-445f-b1fa-2bf322db0676.mp4,False,,False
1807,2024-06-07 23:29:02,465903c0-892e-4523-82a3-f8810c1aeb2c,https://s3.ritm.media/yappy-db-duplicates/465903c0-892e-4523-82a3-f8810c1aeb2c.mp4,False,,False
1812,2024-06-07 23:50:57,53119040-609c-4e41-b877-9468540a2e2d,https://s3.ritm.media/yappy-db-duplicates/53119040-609c-4e41-b877-9468540a2e2d.mp4,False,,False
1815,2024-06-08 00:09:22,30d89e35-5bd0-4307-ba5c-a6b87e46b113,https://s3.ritm.media/yappy-db-duplicates/30d89e35-5bd0-4307-ba5c-a6b87e46b113.mp4,False,,False
1816,2024-06-08 00:18:15,00e53da6-4ae3-4f71-92d4-419b5fc5c810,https://s3.ritm.media/yappy-db-duplicates/00e53da6-4ae3-4f71-92d4-419b5fc5c810.mp4,False,,False
1817,2024-06-08 00:26:02,36b4cefa-c63b-4797-b408-1389f803646a,https://s3.ritm.media/yappy-db-duplicates/36b4cefa-c63b-4797-b408-1389f803646a.mp4,False,,False
1829,2024-06-08 01:23:31,3831c5e4-e96e-4f4a-8cac-a03e233142a9,https://s3.ritm.media/yappy-db-duplicates/3831c5e4-e96e-4f4a-8cac-a03e233142a9.mp4,True,135263d3-4026-4b27-90a5-ad4728f8b7dc,False
1838,2024-06-08 02:11:52,44c3931f-af70-47ca-afe2-599ab8a4bc67,https://s3.ritm.media/yappy-db-duplicates/44c3931f-af70-47ca-afe2-599ab8a4bc67.mp4,False,,False
1840,2024-06-08 02:18:45,45aca582-a1d5-4c94-b9fc-b46d8318583c,https://s3.ritm.media/yappy-db-duplicates/45aca582-a1d5-4c94-b9fc-b46d8318583c.mp4,False,,False
1842,2024-06-08 02:30:47,2e497356-1adc-48b3-b046-99fb174dc9fc,https://s3.ritm.media/yappy-db-duplicates/2e497356-1adc-48b3-b046-99fb174dc9fc.mp4,False,,False
1849,2024-06-08 03:33:27,56f9146d-883c-47e1-8b41-4b701ab34b64,https://s3.ritm.media/yappy-db-duplicates/56f9146d-883c-47e1-8b41-4b701ab34b64.mp4,False,,False
1851,2024-06-08 03:39:24,98b857f9-7a04-499c-b929-385a944d757c,https://s3.ritm.media/yappy-db-duplicates/98b857f9-7a04-499c-b929-385a944d757c.mp4,True,1ae3c30d-0f29-46c8-aed6-b5a1651b26df,False
1852,2024-06-08 03:59:04,10b00ad8-67ef-4cd7-aac3-cac3c48e903d,https://s3.ritm.media/yappy-db-duplicates/10b00ad8-67ef-4cd7-aac3-cac3c48e903d.mp4,False,,False
1855,2024-06-08 04:28:34,3e12faf3-7d4f-4ad1-83b6-a7224776742a,https://s3.ritm.media/yappy-db-duplicates/3e12faf3-7d4f-4ad1-83b6-a7224776742a.mp4,False,,False
1860,2024-06-08 05:15:17,3942df2a-7b07-42bc-86ea-82fefe3781e0,https://s3.ritm.media/yappy-db-duplicates/3942df2a-7b07-42bc-86ea-82fefe3781e0.mp4,False,,False
1861,2024-06-08 05:17:55,4553933e-5ba4-43eb-8366-d6204671f310,https://s3.ritm.media/yappy-db-duplicates/4553933e-5ba4-43eb-8366-d6204671f310.mp4,False,,False
1873,2024-06-08 06:22:19,86b62ece-aa13-4b92-8085-3fb8e5aaadae,https://s3.ritm.media/yappy-db-duplicates/86b62ece-aa13-4b92-8085-3fb8e5aaadae.mp4,True,0ac8ef28-267d-4335-a458-f7e71bb36cc9,False
1874,2024-06-08 06:31:05,3763a2ff-f777-4f40-929a-9974044cbc3b,https://s3.ritm.media/yappy-db-duplicates/3763a2ff-f777-4f40-929a-9974044cbc3b.mp4,False,,False
1883,2024-06-08 07:26:06,2e17ce86-5474-4d0e-8f97-47b6c5033e97,https://s3.ritm.media/yappy-db-duplicates/2e17ce86-5474-4d0e-8f97-47b6c5033e97.mp4,False,,False
1884,2024-06-08 07:28:43,3fb52c06-65ae-4ea6-9f57-c4b3f9ac7163,https://s3.ritm.media/yappy-db-duplicates/3fb52c06-65ae-4ea6-9f57-c4b3f9ac7163.mp4,False,,False
1890,2024-06-08 08:05:41,c318bca6-515c-4c33-961c-4c42a42d448d,https://s3.ritm.media/yappy-db-duplicates/c318bca6-515c-4c33-961c-4c42a42d448d.mp4,True,1cf2b2b7-732b-403a-aae0-61b6fd328fad,False
1892,2024-06-08 08:06:53,0a8476ae-c034-48d3-8de9-0f4e3107e45e,https://s3.ritm.media/yappy-db-duplicates/0a8476ae-c034-48d3-8de9-0f4e3107e45e.mp4,False,,False
1894,2024-06-08 08:12:43,1762867e-6547-4273-b7ec-c875ab410c55,https://s3.ritm.media/yappy-db-duplicates/1762867e-6547-4273-b7ec-c875ab410c55.mp4,False,,False
1900,2024-06-08 08:43:42,44dab0d4-003a-4f5c-9a8e-5f22aa0f6a4a,https://s3.ritm.media/yappy-db-duplicates/44dab0d4-003a-4f5c-9a8e-5f22aa0f6a4a.mp4,False,,False
1904,2024-06-08 08:53:10,29d081b7-3b79-43f3-992c-8ad64e246fdb,https://s3.ritm.media/yappy-db-duplicates/29d081b7-3b79-43f3-992c-8ad64e246fdb.mp4,False,,False
1905,2024-06-08 08:53:27,1cd8b65c-f505-4cb9-86a2-40019a0b3796,https://s3.ritm.media/yappy-db-duplicates/1cd8b65c-f505-4cb9-86a2-40019a0b3796.mp4,False,,False
1910,2024-06-08 09:50:30,181e87e2-234f-402a-ac3a-6da33dd0b75a,https://s3.ritm.media/yappy-db-duplicates/181e87e2-234f-402a-ac3a-6da33dd0b75a.mp4,False,,False
1916,2024-06-08 10:09:19,5ed0d616-934c-4101-b665-bf16d9f1c443,https://s3.ritm.media/yappy-db-duplicates/5ed0d616-934c-4101-b665-bf16d9f1c443.mp4,True,06f250b0-ebc9-459b-9879-323823196af5,False
1920,2024-06-08 10:36:08,2dba764a-6f94-40f4-bf3f-c5ef27d1fb6f,https://s3.ritm.media/yappy-db-duplicates/2dba764a-6f94-40f4-bf3f-c5ef27d1fb6f.mp4,False,,False
1925,2024-06-08 10:57:55,11f92a91-0c3c-4dc7-b35b-d7bae0ae6f71,https://s3.ritm.media/yappy-db-duplicates/11f92a91-0c3c-4dc7-b35b-d7bae0ae6f71.mp4,False,,False
1931,2024-06-08 11:51:12,4afe4f5b-61f8-4e2c-8712-28eb8eac610e,https://s3.ritm.media/yappy-db-duplicates/4afe4f5b-61f8-4e2c-8712-28eb8eac610e.mp4,True,2a3c070b-a77d-4e04-bf41-dac8cb400287,False
1939,2024-06-08 13:02:46,2f243b00-a70a-4889-8758-4d1efdae7405,https://s3.ritm.media/yappy-db-duplicates/2f243b00-a70a-4889-8758-4d1efdae7405.mp4,False,,False
1945,2024-06-08 13:31:35,1262482f-1daf-4d6f-b0d6-20f8b3d3655d,https://s3.ritm.media/yappy-db-duplicates/1262482f-1daf-4d6f-b0d6-20f8b3d3655d.mp4,False,,False
1961,2024-06-08 15:25:26,0e3e3a98-a4f4-4647-a38e-9e16b5d1d0a6,https://s3.ritm.media/yappy-db-duplicates/0e3e3a98-a4f4-4647-a38e-9e16b5d1d0a6.mp4,False,,False
1963,2024-06-08 15:32:43,3926384b-b787-48a9-bfc2-8051f0fa82a6,https://s3.ritm.media/yappy-db-duplicates/3926384b-b787-48a9-bfc2-8051f0fa82a6.mp4,False,,False
1968,2024-06-08 15:53:12,4579b86e-2cad-41b3-a4e7-7cdfa2074917,https://s3.ritm.media/yappy-db-duplicates/4579b86e-2cad-41b3-a4e7-7cdfa2074917.mp4,False,,False
1977,2024-06-08 16:16:07,286a5cf6-a54d-40c1-9250-bd61aac979cd,https://s3.ritm.media/yappy-db-duplicates/286a5cf6-a54d-40c1-9250-bd61aac979cd.mp4,False,,False
1982,2024-06-08 17:00:33,0518bd8c-5647-41e4-970b-4f003f40336d,https://s3.ritm.media/yappy-db-duplicates/0518bd8c-5647-41e4-970b-4f003f40336d.mp4,False,,False
1986,2024-06-08 17:14:26,52b9fbd8-5e1f-4957-bf1a-a81af3487ec4,https://s3.ritm.media/yappy-db-duplicates/52b9fbd8-5e1f-4957-bf1a-a81af3487ec4.mp4,False,,False
1990,2024-06-08 17:30:42,0eb422ec-9c3f-48c8-a241-66b81b6e3ac3,https://s3.ritm.media/yappy-db-duplicates/0eb422ec-9c3f-48c8-a241-66b81b6e3ac3.mp4,False,,False
1991,2024-06-08 17:43:35,367b94a1-4757-4cf3-a726-ca0088f67dd8,https://s3.ritm.media/yappy-db-duplicates/367b94a1-4757-4cf3-a726-ca0088f67dd8.mp4,False,,False
1997,2024-06-08 18:22:40,2efeecac-5fb3-42ce-b7f3-a06f975cc2b3,https://s3.ritm.media/yappy-db-duplicates/2efeecac-5fb3-42ce-b7f3-a06f975cc2b3.mp4,False,,False
1998,2024-06-08 18:28:33,238ed91f-5175-4f1a-92f6-dca4fb270cf4,https://s3.ritm.media/yappy-db-duplicates/238ed91f-5175-4f1a-92f6-dca4fb270cf4.mp4,False,,False
2001,2024-06-08 18:39:18,08a9e783-74e8-4a3e-8142-4d339aa6b706,https://s3.ritm.media/yappy-db-duplicates/08a9e783-74e8-4a3e-8142-4d339aa6b706.mp4,True,83160552-d535-4c1a-9d61-aa7422df6ff8,False
2004,2024-06-08 18:58:10,3ae4ee5b-244b-4756-89ee-eca1668d1717,https://s3.ritm.media/yappy-db-duplicates/3ae4ee5b-244b-4756-89ee-eca1668d1717.mp4,False,,False
2006,2024-06-08 19:16:22,1b652e2f-e39c-4f29-813d-359b04848221,https://s3.ritm.media/yappy-db-duplicates/1b652e2f-e39c-4f29-813d-359b04848221.mp4,True,26102fc5-7500-412a-81ac-3fb2dbf75ca0,False
2009,2024-06-08 19:18:38,1f872035-42c6-449e-b65e-4fdf7ea19de4,https://s3.ritm.media/yappy-db-duplicates/1f872035-42c6-449e-b65e-4fdf7ea19de4.mp4,True,15e76e7b-d38f-4af3-a444-f3832d8ead08,False
2012,2024-06-08 19:31:50,44bec7ea-5636-44d6-866c-7cdd7f9a4696,https://s3.ritm.media/yappy-db-duplicates/44bec7ea-5636-44d6-866c-7cdd7f9a4696.mp4,False,,False
2013,2024-06-08 19:45:32,2aba86a2-9e48-48f0-ac6d-8bb500efa065,https://s3.ritm.media/yappy-db-duplicates/2aba86a2-9e48-48f0-ac6d-8bb500efa065.mp4,False,,False
2018,2024-06-08 19:59:09,121ba5d4-9233-4804-ade1-68b226ef43cd,https://s3.ritm.media/yappy-db-duplicates/121ba5d4-9233-4804-ade1-68b226ef43cd.mp4,False,,False
2025,2024-06-08 20:50:10,167b760d-739e-4113-b539-1aab47b5bba7,https://s3.ritm.media/yappy-db-duplicates/167b760d-739e-4113-b539-1aab47b5bba7.mp4,False,,False
2032,2024-06-08 21:15:08,17ec88b2-58c1-4efa-941a-3225694265da,https://s3.ritm.media/yappy-db-duplicates/17ec88b2-58c1-4efa-941a-3225694265da.mp4,False,,False
2033,2024-06-08 21:18:16,0c055a91-3452-447e-9bdf-14781210fc8f,https://s3.ritm.media/yappy-db-duplicates/0c055a91-3452-447e-9bdf-14781210fc8f.mp4,False,,False
2038,2024-06-08 21:40:20,8e41ba95-86b3-4fc0-b390-52acbacdeea1,https://s3.ritm.media/yappy-db-duplicates/8e41ba95-86b3-4fc0-b390-52acbacdeea1.mp4,True,0ed6b759-fa1b-46bf-bf99-9eb89761c463,False
2040,2024-06-08 21:54:31,1fa15152-70eb-4b22-a33f-124d12b316cd,https://s3.ritm.media/yappy-db-duplicates/1fa15152-70eb-4b22-a33f-124d12b316cd.mp4,False,,False
2053,2024-06-08 23:16:12,37f1b0bb-9975-43c3-90e2-90a4398272aa,https://s3.ritm.media/yappy-db-duplicates/37f1b0bb-9975-43c3-90e2-90a4398272aa.mp4,False,,False
2059,2024-06-09 00:04:39,03d0e457-ff69-4460-b340-6b01649164f0,https://s3.ritm.media/yappy-db-duplicates/03d0e457-ff69-4460-b340-6b01649164f0.mp4,False,,False
2060,2024-06-09 00:11:08,2756f287-150c-4306-a8c7-6a72647a5f3f,https://s3.ritm.media/yappy-db-duplicates/2756f287-150c-4306-a8c7-6a72647a5f3f.mp4,False,,False
2067,2024-06-09 01:00:07,2b8bd16b-c3c2-479f-a8af-36deda3a3024,https://s3.ritm.media/yappy-db-duplicates/2b8bd16b-c3c2-479f-a8af-36deda3a3024.mp4,False,,False
2069,2024-06-09 01:05:58,34b3711f-eac8-4b07-a5dd-712ff263f84a,https://s3.ritm.media/yappy-db-duplicates/34b3711f-eac8-4b07-a5dd-712ff263f84a.mp4,False,,False
2070,2024-06-09 01:12:34,4a2623b4-b0b2-431f-a5f0-6f921f5435a6,https://s3.ritm.media/yappy-db-duplicates/4a2623b4-b0b2-431f-a5f0-6f921f5435a6.mp4,False,,False
2073,2024-06-09 01:23:52,32ebb26e-6c76-4c5e-b99a-208664a70e9f,https://s3.ritm.media/yappy-db-duplicates/32ebb26e-6c76-4c5e-b99a-208664a70e9f.mp4,True,1f2b0fea-ffd7-4c7e-bf24-fac188670fc5,False
2075,2024-06-09 01:37:27,1cfbdc4f-3bd4-4a1e-b285-08230eebf308,https://s3.ritm.media/yappy-db-duplicates/1cfbdc4f-3bd4-4a1e-b285-08230eebf308.mp4,False,,False
2077,2024-06-09 01:49:44,18790861-6b29-43a3-ad1a-93025dd2fa41,https://s3.ritm.media/yappy-db-duplicates/18790861-6b29-43a3-ad1a-93025dd2fa41.mp4,False,,False
2085,2024-06-09 02:26:16,4abdb81b-e382-46f6-a895-19c8890f1ff3,https://s3.ritm.media/yappy-db-duplicates/4abdb81b-e382-46f6-a895-19c8890f1ff3.mp4,False,,False
2088,2024-06-09 02:35:54,5374a8cd-ea33-4987-b228-4c45dcb41e4d,https://s3.ritm.media/yappy-db-duplicates/5374a8cd-ea33-4987-b228-4c45dcb41e4d.mp4,False,,False
2091,2024-06-09 02:57:31,0758d7b8-9820-4394-8e68-52ede5a7decc,https://s3.ritm.media/yappy-db-duplicates/0758d7b8-9820-4394-8e68-52ede5a7decc.mp4,False,,False
2092,2024-06-09 02:58:47,11413163-830f-4e65-abbe-671b92ca1986,https://s3.ritm.media/yappy-db-duplicates/11413163-830f-4e65-abbe-671b92ca1986.mp4,False,,False
